S.No.,Store Name,Address,Timings,Services,Image URL,No of Reviews,Ratings,About,Store URL,No of Products,Store City,Contact
611,Laketown,"Shop No P-197, Block B, Laketown, Near Apollo Pharmacy, Kolkata, West Bengal, 700089",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST255%2FWhatsApp%2520Image%25202019-12-30%2520at%25205.28.43%2520PM.jpeg&w=3840&q=75,1417,4.9,"Lenskart Laketown eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Laketown is the perfect choice for you. The address of this store is Shop No P-197, Block B, Laketown, Near Apollo Pharmacy, Kolkata, West Bengal, 700089, Laketown, Kolkata, West Bengal - 700089.",https://www.lenskart.com/stores/optometrist-sunglasses-laketown-kolkata-60988/Home,808,Kolkata,7428891255
612,Patuli,"Premises No 1/8, Ground Floor, Baishnabghata Patuli Township, Block D, P O Panchasayar, P S Patuli, Patuli, Opposite Gouldsmith School, Kolkata, West Bengal, 700094",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST824%2F1.jpeg&w=3840&q=75,2013,4.9,"Lenskart Patuli eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Patuli is the perfect choice for you. The address of this store is Premises No 1/8, Ground Floor, Baishnabghata Patuli Township, Block D, P O Panchasayar, P S Patuli, Patuli, Opposite Gouldsmith School, Kolkata, West Bengal, 700094, Patuli, Kolkata, West Bengal - 700094.",https://www.lenskart.com/stores/lenskart-com-patuli-patuli-kolkata-440879/Home,1114,Kolkata,7838200709
613,Shyambazar,"182 A, A.P.C. Road, Shyambazar, Fariapukur, Near Talkie Show House, Kolkata, West Bengal, 700004",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FST221%2F1.jpeg&w=3840&q=75,1511,4.9,"Lenskart Shyambazar eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Shyambazar is the perfect choice for you. The address of this store is 182 A, A.P.C. Road, Shyambazar, Fariapukur, Near Talkie Show House, Kolkata, West Bengal, 700004, Shyambazar, Kolkata, West Bengal - 700004.",https://www.lenskart.com/stores/optometrist-sunglasses-shyambazar-kolkata-61203/Home,727,Kolkata,7428890221
614,B B Ganguly Street,"11/1, Bipin Bihari Ganguly Street, Opposite Modern Homeo, Kolkata, West Bengal, 700012",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,463,4.9,"Lenskart B B Ganguly Street eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart B B Ganguly Street is the perfect choice for you. The address of this store is 11/1, Bipin Bihari Ganguly Street, Opposite Modern Homeo, Kolkata, West Bengal, 700012, B B Ganguly Street, Kolkata, West Bengal - 700012.",https://www.lenskart.com/stores/lenskart-com-b-b-ganguly-street-boubazar-kolkata-378226/Home,1095,Kolkata,9582721172
615,HB Town,"63, Barasat Road, Anandalok, Katgola, Arunachal, Opposite Suraksha, Kolkata, West Bengal, 700110",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST835%2F1.jpg&w=3840&q=75,1281,4.9,"Lenskart HB Town eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart HB Town is the perfect choice for you. The address of this store is 63, Barasat Road, Anandalok, Katgola, Arunachal, Opposite Suraksha, Kolkata, West Bengal, 700110, HB Town, Kolkata, West Bengal - 700110.",https://www.lenskart.com/stores/lenskart-com-hb-town-sodepur-sodepur-kolkata-230255/Home,931,Kolkata,7428891226
616,Metropolis Mall,"1St Floor, Metropolis Mall, Chak Garia2, Santoshpur, Santoshpur, Kolkata, West Bengal, 700094",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,1793,4.9,"Lenskart Metropolis Mall eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Metropolis Mall is the perfect choice for you. The address of this store is 1St Floor, Metropolis Mall, Chak Garia2, Santoshpur, Santoshpur, Kolkata, West Bengal, 700094, Metropolis Mall, Kolkata, West Bengal - 700094.",https://www.lenskart.com/stores/lenskart-com-metropolis-mall-santoshpur-kolkata-437385/Home,873,Kolkata,8929289259
617,Narendrapur,"1029, N S Road, Narendrapur, Kolkata, West Bengal, 700103",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST508%2F1.jpg&w=3840&q=75,880,4.9,"Lenskart Narendrapur eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Narendrapur is the perfect choice for you. The address of this store is 1029, N S Road, Narendrapur, Kolkata, West Bengal, 700103, Narendrapur, Kolkata, West Bengal - 700103.",https://www.lenskart.com/stores/lenskart-com-narendrapur-narendrapur-kolkata-584155/Home,980,Kolkata,9643831508
618,Santoshpur,"Santoshpur Ave, New Santoshpur, Santoshpur, Near Jora Bridge, Kolkata, West Bengal, 700075",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,1490,4.9,"Lenskart Santoshpur eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Santoshpur is the perfect choice for you. The address of this store is Santoshpur Ave, New Santoshpur, Santoshpur, Near Jora Bridge, Kolkata, West Bengal, 700075, Santoshpur, Kolkata, West Bengal - 700075.",https://www.lenskart.com/stores/lenskart-com-santoshpur-santoshpur-kolkata-372994/Home,940,Kolkata,7303353354
619,Birati,"1040, M B Road, Siddheswari Bazar, North Dumdum, Birati, North 24 Parganas, Birati, Beside Hdfc Atm, Kolkata, West Bengal, 700051",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST704%2FIMG-20210816-WA0031.jpg&w=3840&q=75,1538,4.9,"Lenskart Birati eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Birati is the perfect choice for you. The address of this store is 1040, M B Road, Siddheswari Bazar, North Dumdum, Birati, North 24 Parganas, Birati, Beside Hdfc Atm, Kolkata, West Bengal, 700051, Birati, Kolkata, West Bengal - 700051.",https://www.lenskart.com/stores/lenskart-com-birati-birati-kolkata-842755/Home,948,Kolkata,7290017585
620,Swimming Pool,"Swimming Pool, Cf211, Cf Block, Sector 1 Bidhannagar, Salt Lake, Sector 1 Bidhannagar, Near Sharma Tea, Kolkata, West Bengal, 700064",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,618,5.0,"Lenskart Swimming Pool eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Swimming Pool is the perfect choice for you. The address of this store is Swimming Pool, Cf211, Cf Block, Sector 1 Bidhannagar, Salt Lake, Sector 1 Bidhannagar, Near Sharma Tea, Kolkata, West Bengal, 700064, Swimming Pool, Kolkata, West Bengal - 700064.",https://www.lenskart.com/stores/lenskart-com-swimming-pool-new-sector1-kolkata-927635/Home,830,Kolkata,8929275215
621,Diamond Harbour Road,"Premises No 72, Ward No 13, Diamond Harbour Road, Opposite Diamond Harbour Police Station, Madhabpur, Kolkata, West Bengal, 743331",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,372,5.0,"Lenskart Diamond Harbour Road eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Diamond Harbour Road is the perfect choice for you. The address of this store is Premises No 72, Ward No 13, Diamond Harbour Road, Opposite Diamond Harbour Police Station, Madhabpur, Kolkata, West Bengal, 743331, Diamond Harbour Road, Kolkata, West Bengal - 743331.",https://www.lenskart.com/stores/lenskart-com-diamond-harbour-road-madhabpur-kolkata-916736/Home,1004,Kolkata,9582497313
622,Naktala,"Shop No 237, Netaji Subhash Chandra Bose Road, Naktala, Kolkata, West Bengal, 700047",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST507%2FWhatsApp%2520Image%25202020-09-07%2520at%25206.30.40%2520PM%2520(1).jpeg&w=3840&q=75,1106,4.9,"Lenskart Naktala eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Naktala is the perfect choice for you. The address of this store is Shop No 237, Netaji Subhash Chandra Bose Road, Naktala, Kolkata, West Bengal, 700047, Naktala, Kolkata, West Bengal - 700047.",https://www.lenskart.com/stores/lenskart-com-naktala-naktala-kolkata-314001/Home,1111,Kolkata,9582181507
623,Gopalpur,"Ground Floor Block B, New Town Metro Plaza, Mouza Atghora, P S Rajarhat Road, District North 24 Parganas, Gopalpur, Kolkata, West Bengal, 700136",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,908,5.0,"Lenskart Gopalpur eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Gopalpur is the perfect choice for you. The address of this store is Ground Floor Block B, New Town Metro Plaza, Mouza Atghora, P S Rajarhat Road, District North 24 Parganas, Gopalpur, Kolkata, West Bengal, 700136, Gopalpur, Kolkata, West Bengal - 700136.",https://www.lenskart.com/stores/lenskart-com-gopalpur-gopalpur-kolkata-428073/Home,820,Kolkata,8743812052
